transaction_id,order_id,transaction_date,store_id,product_id,quantity,unit_price,discount_rate,unit_cost
TXN045821,ORD010130,2024-01-03,S001,P016,1,138.49,0.0515,63.6
TXN080582,ORD022257,2024-01-03,S023,P030,2,158.27,0.0192,102.41
TXN090579,ORD010017,2024-01-03,S023,P027,4,352.88,0.0365,211.15
TXN044965,ORD045554,2024-01-03,S008,P021,1,111.4,0.0117,72.06
TXN068365,ORD063682,2024-01-03,S003,P011,1,221.94,0.0253,147.22
TXN055554,ORD007440,2024-01-03,S023,P013,3,120.81,0.0144,65.6
TXN032129,ORD064711,2024-01-03,S003,P006,1,156.86,0.0402,93.25
TXN081181,ORD015821,2024-01-03,S009,P026,1,166.5,0.0177,113.35
TXN014074,ORD015374,2024-01-03,S001,P020,3,41.82,0.0092,19.04
TXN015102,ORD054859,2024-01-03,S010,P003,2,90.8,0.0249,53.8
TXN002615,ORD012598,2024-01-03,S020,P006,2,155.88,0.0167,91.91
TXN001270,ORD010130,2024-01-03,S001,P003,2,91.49,0.0163,53.19
TXN052074,ORD029498,2024-01-03,S001,P012,1,292.42,0.0513,175.17
TXN021222,ORD045173,2024-01-03,S020,P028,4,328.49,0.0093,202.27
TXN085378,ORD004987,2024-01-03,S012,P017,3,46.74,0.0735,23.04
TXN030768,ORD048795,2024-01-03,S025,P022,4,137.89,0.0204,92.4
TXN056132,ORD051511,2024-01-03,S005,P021,1,109.01,0.0242,72.3
TXN003574,ORD029426,2024-01-03,S004,P011,3,221.16,0.0153,144.92
TXN045345,ORD044840,2024-01-03,S002,P010,1,253.26,0.0178,156.41
TXN036574,ORD049515,2024-01-03,S009,P016,1,140.58,0.0495,65.71
TXN036709,ORD037828,2024-01-03,S020,P016,5,144.28,0.033,63.87
TXN019403,ORD013086,2024-01-03,S022,P012,1,298.6,0.0485,178.59
TXN071416,ORD019867,2024-01-03,S009,P012,2,298.02,0.026,174.72
TXN059277,ORD054859,2024-01-03,S010,P012,2,298.81,0.0183,170.77
TXN037074,ORD047384,2024-01-03,S001,P022,1,135.96,0.0371,93.48
TXN089411,ORD059136,2024-01-03,S019,P010,2,244.09,0.0719,157.29
TXN066577,ORD046160,2024-01-03,S009,P026,3,166.26,0.0298,111.02
TXN077486,ORD011678,2024-01-03,S025,P028,1,335.02,0.0429,194.64
TXN026061,ORD045853,2024-01-03,S024,P004,2,243.57,0.0326,150.54
TXN021355,ORD033366,2024-01-03,S007,P019,1,31.41,0.0106,14.93
TXN098060,ORD038386,2024-01-03,S023,P006,4,154.64,0.0257,90.55
TXN049045,ORD031533,2024-01-03,S011,P004,1,239.38,0.0109,147.11
TXN065471,ORD055299,2024-01-03,S025,P027,4,350.12,0.008,214.73
TXN086511,ORD017688,2024-01-03,S003,P027,1,350.04,0.0197,216.25
TXN099755,ORD010130,2024-01-03,S001,P001,2,228.98,0.0623,144.65
TXN086524,ORD018880,2024-01-03,S025,P020,3,40.73,0.0206,19.17
TXN084811,ORD019454,2024-01-03,S014,P004,2,245.24,0.0515,145.44
TXN005482,ORD038386,2024-01-03,S023,P017,2,46.07,0.062,23.89
TXN070399,ORD004119,2024-01-03,S005,P006,2,154.34,0.0175,90.08
TXN056683,ORD049515,2024-01-03,S009,P007,1,214.07,0.0462,130.63
TXN038092,ORD049830,2024-01-03,S019,P007,1,218.1,0.0624,131.31
TXN018915,ORD011312,2024-01-03,S015,P030,5,153.14,0.0419,102.25
TXN074218,ORD061985,2024-01-03,S016,P022,4,137.36,0.0291,95.97
TXN097566,ORD016587,2024-01-03,S025,P006,1,153.13,0.0135,93.89
TXN067839,ORD012222,2024-01-03,S023,P005,3,89.36,0.0513,57.98
TXN041135,ORD054859,2024-01-03,S010,P027,2,342.93,0.0901,216.13
TXN026092,ORD028763,2024-01-03,S007,P020,1,41.73,0.0047,19.15
TXN066581,ORD031220,2024-01-03,S009,P011,1,224.4,0.0697,146.22
TXN017201,ORD043033,2024-01-03,S021,P005,3,89.69,0.036,59.46
TXN021392,ORD024609,2024-01-03,S020,P027,1,351.99,0.0212,215.69
TXN047198,ORD025425,2024-01-03,S010,P017,3,46.48,0.0229,23.51
TXN094618,ORD028763,2024-01-03,S007,P014,2,86.33,0.0502,48.19
TXN068104,ORD040964,2024-01-03,S001,P022,2,135.16,0.0384,95.94
TXN086616,ORD003011,2024-01-03,S022,P011,2,224.76,0.0606,147.62
TXN082428,ORD064286,2024-01-03,S025,P026,2,166.4,0.0198,110.22
TXN047062,ORD031539,2024-01-03,S001,P027,1,339.16,0.0161,212.21
TXN079197,ORD014672,2024-01-03,S024,P005,3,88.83,0.008,58.24
TXN071584,ORD014672,2024-01-03,S024,P026,4,166.66,0.0397,113.0
TXN081315,ORD036132,2024-01-03,S025,P009,1,170.28,0.0319,114.64
TXN088171,ORD062420,2024-01-03,S001,P009,1,169.45,0.0412,117.22
TXN075922,ORD011414,2024-01-03,S011,P003,1,90.12,0.0176,54.04
TXN061064,ORD007270,2024-01-03,S010,P006,1,156.57,0.0461,93.4
TXN060516,ORD017071,2024-01-03,S019,P029,1,254.64,0.0142,156.89
TXN019930,ORD063545,2024-01-03,S017,P017,1,46.29,0.0183,22.11
TXN017861,ORD032149,2024-01-03,S021,P022,1,134.78,0.0055,88.64
TXN053215,ORD054288,2024-01-03,S019,P011,1,222.04,0.0209,143.33
TXN067109,ORD062797,2024-01-03,S006,P016,2,144.72,0.0311,64.14
TXN084193,ORD006427,2024-01-03,S003,P016,3,141.88,0.0127,64.41
TXN097143,ORD022296,2024-01-03,S024,P011,1,223.19,0.0092,145.94
TXN060529,ORD026176,2024-01-03,S024,P016,5,142.77,0.0711,64.46
TXN056495,ORD043033,2024-01-03,S021,P004,3,238.79,0.0112,148.48
TXN066067,ORD023371,2024-01-03,S005,P006,2,156.64,0.0418,90.42
TXN025241,ORD040964,2024-01-03,S001,P030,1,153.26,0.0282,102.74
TXN006222,ORD060187,2024-01-03,S003,P029,4,251.4,0.0045,158.3
TXN076954,ORD059612,2024-01-03,S002,P016,2,143.73,0.0143,64.73
TXN098511,ORD027355,2024-01-03,S012,P028,2,334.35,0.0398,197.14
TXN016167,ORD036132,2024-01-03,S025,P022,1,135.54,0.0197,95.71
TXN091029,ORD059612,2024-01-03,S002,P024,3,97.68,0.0766,68.11
TXN080389,ORD063545,2024-01-03,S017,P029,1,253.6,0.0438,157.85
TXN013035,ORD063804,2024-01-03,S023,P021,5,110.24,0.0492,72.24
TXN016160,ORD060545,2024-01-03,S002,P009,1,171.6,0.0122,119.99
TXN039724,ORD059614,2024-01-03,S017,P015,1,60.51,0.0704,29.36
TXN030953,ORD016912,2024-01-03,S025,P006,5,157.23,0.0042,93.54
TXN097525,ORD064286,2024-01-03,S025,P003,2,91.3,0.0321,53.15
TXN027608,ORD029920,2024-01-03,S024,P009,3,170.3,0.0299,119.82
TXN092084,ORD011312,2024-01-03,S015,P021,4,111.35,0.0136,71.58
TXN066063,ORD032180,2024-01-03,S016,P018,1,55.44,0.0439,28.52
TXN040012,ORD017688,2024-01-03,S003,P016,1,142.59,0.0228,64.26
TXN080059,ORD062420,2024-01-03,S001,P009,2,169.41,0.0408,118.65
TXN084230,ORD036854,2024-01-03,S007,P018,1,56.14,0.0476,28.36
TXN069648,ORD059101,2024-01-04,S025,P017,2,46.03,0.0413,22.81
TXN008438,ORD062082,2024-01-04,S001,P011,1,221.31,0.0422,143.9
TXN054925,ORD055594,2024-01-04,S005,P017,3,45.77,0.0211,23.09
TXN088095,ORD062082,2024-01-04,S001,P010,2,253.2,0.0036,152.22
TXN023794,ORD038630,2024-01-04,S023,P024,1,97.8,0.0594,68.04
TXN062171,ORD015603,2024-01-04,S001,P011,2,222.45,0.0324,149.89
TXN094316,ORD026607,2024-01-04,S002,P023,1,163.44,0.0194,106.87
TXN000891,ORD002842,2024-01-04,S025,P012,4,296.14,0.0296,178.42
TXN058504,ORD056695,2024-01-04,S012,P011,3,226.62,0.016,144.45
TXN094467,ORD032983,2024-01-04,S012,P014,1,85.84,0.0403,47.53
TXN068608,ORD038630,2024-01-04,S023,P030,2,157.95,0.0147,101.5
TXN016372,ORD062045,2024-01-04,S023,P020,2,41.4,0.0288,18.8
TXN016617,ORD044922,2024-01-04,S012,P016,3,144.52,0.0253,65.47
TXN062177,ORD056230,2024-01-04,S003,P021,1,112.72,0.0238,72.39
TXN091663,ORD005032,2024-01-04,S017,P029,4,252.13,0.0538,159.7
TXN044023,ORD000615,2024-01-04,S014,P009,4,167.11,0.0093,119.59
TXN053899,ORD051025,2024-01-04,S021,P011,2,216.93,0.0349,146.36
TXN054616,ORD038630,2024-01-04,S023,P011,2,219.82,0.0464,138.78
TXN087534,ORD030847,2024-01-04,S019,P023,1,163.63,0.0195,108.18
TXN034568,ORD024748,2024-01-04,S019,P021,1,111.31,0.0538,73.42
TXN062152,ORD002842,2024-01-04,S025,P021,2,111.33,0.0271,69.87
TXN052335,ORD029027,2024-01-04,S001,P002,1,255.63,0.0337,157.52
TXN080078,ORD043440,2024-01-04,S010,P001,1,226.22,0.0467,145.7
TXN072202,ORD009146,2024-01-04,S011,P016,1,143.54,0.0129,65.29
TXN028754,ORD041639,2024-01-04,S020,P030,1,155.95,0.0367,98.84
TXN024097,ORD032048,2024-01-04,S015,P021,1,110.54,0.0095,71.72
TXN086361,ORD001118,2024-01-04,S023,P004,2,238.82,0.032,148.48
TXN044847,ORD000615,2024-01-04,S014,P005,3,90.44,0.0535,57.34
TXN044860,ORD013495,2024-01-04,S011,P011,2,224.31,0.0627,145.55
TXN039356,ORD012839,2024-01-04,S016,P012,4,294.43,0.0354,172.18
TXN034060,ORD002103,2024-01-04,S015,P029,1,250.72,0.0156,161.0
TXN012657,ORD039864,2024-01-04,S003,P004,3,237.44,0.0227,143.55
TXN054717,ORD062082,2024-01-04,S001,P011,5,222.25,0.011,146.36
TXN016428,ORD059511,2024-01-04,S022,P009,2,169.8,0.0294,118.7
TXN023466,ORD044879,2024-01-04,S020,P001,4,225.69,0.0181,149.62
TXN043692,ORD004577,2024-01-04,S023,P028,2,330.77,0.0462,200.86
TXN055411,ORD000451,2024-01-04,S015,P007,1,218.82,0.0303,130.61
TXN042227,ORD002983,2024-01-04,S006,P006,4,156.89,0.0107,95.04
TXN095990,ORD054245,2024-01-04,S024,P027,2,347.5,0.0392,209.84
TXN096921,ORD030927,2024-01-04,S004,P021,1,108.98,0.0447,69.15
TXN099431,ORD001421,2024-01-04,S011,P004,4,243.79,0.0114,152.14
TXN074619,ORD039949,2024-01-04,S009,P001,5,228.87,0.0139,147.5
TXN090797,ORD008519,2024-01-04,S017,P011,2,228.54,0.0409,141.87
TXN090767,ORD052667,2024-01-04,S003,P028,2,336.56,0.0493,207.47
TXN035132,ORD015448,2024-01-04,S002,P004,1,238.99,0.0089,144.05
TXN038458,ORD004982,2024-01-04,S019,P018,4,55.96,0.0381,27.94
TXN034417,ORD033545,2024-01-04,S001,P017,1,46.03,0.0297,23.12
TXN018712,ORD026107,2024-01-04,S001,P018,1,56.09,0.004,28.17
TXN095881,ORD062045,2024-01-04,S023,P027,3,352.06,0.0434,212.74
TXN085782,ORD033911,2024-01-04,S016,P016,1,140.99,0.0137,64.32
TXN088007,ORD050775,2024-01-04,S015,P021,1,112.47,0.0283,70.32
TXN012783,ORD044922,2024-01-04,S012,P012,1,296.96,0.0187,180.78
TXN000628,ORD002842,2024-01-04,S025,P011,1,223.07,0.0139,149.25
TXN000530,ORD032983,2024-01-04,S012,P012,1,289.82,0.0172,174.92
TXN093639,ORD056695,2024-01-04,S012,P004,2,240.81,0.013,144.9
TXN096643,ORD020332,2024-01-04,S007,P015,2,61.49,0.0,28.91
TXN034030,ORD063801,2024-01-04,S022,P027,2,342.58,0.0294,212.61
TXN080229,ORD015603,2024-01-04,S001,P005,1,89.23,0.0531,57.47
TXN013212,ORD019060,2024-01-04,S004,P020,2,41.73,0.0379,19.09
TXN085729,ORD025946,2024-01-04,S019,P027,4,348.74,0.0356,207.12
TXN023483,ORD039949,2024-01-04,S009,P008,4,151.27,0.0447,101.21
TXN075755,ORD018160,2024-01-04,S011,P013,1,123.23,0.0094,64.68
TXN029171,ORD003410,2024-01-04,S017,P030,2,152.0,0.0166,104.51
TXN085968,ORD035751,2024-01-04,S007,P004,2,240.43,0.017,144.7
TXN073967,ORD034104,2024-01-04,S003,P029,1,257.23,0.0493,163.24
TXN068089,ORD009755,2024-01-04,S023,P024,1,97.86,0.0339,68.62
TXN059363,ORD039414,2024-01-04,S017,P004,1,240.2,0.0325,145.16
TXN081727,ORD064029,2024-01-04,S020,P025,1,298.52,0.0329,198.57
TXN080921,ORD000615,2024-01-04,S014,P027,3,340.03,0.0569,204.42
TXN032989,ORD040887,2024-01-04,S023,P028,1,333.76,0.0212,198.0
TXN025916,ORD018540,2024-01-04,S004,P019,2,31.46,0.0812,15.41
TXN077892,ORD008519,2024-01-04,S017,P011,5,227.62,0.0246,150.55
TXN072398,ORD033977,2024-01-04,S001,P010,1,249.17,0.0368,153.76
TXN070492,ORD012315,2024-01-04,S001,P021,2,110.49,0.0218,73.05
TXN077005,ORD056695,2024-01-04,S012,P019,1,31.28,0.038,14.78
TXN011032,ORD040300,2024-01-04,S011,P023,3,165.39,0.0256,105.09
TXN098205,ORD019772,2024-01-04,S013,P027,1,349.04,0.0265,218.52
TXN001283,ORD019502,2024-01-04,S014,P026,2,170.7,0.0119,112.01
TXN071219,ORD051925,2024-01-04,S019,P029,1,248.76,0.053,157.45
TXN021059,ORD010235,2024-01-04,S020,P012,2,299.81,0.0294,177.86
TXN010271,ORD057970,2024-01-04,S019,P010,1,252.78,0.0347,154.31
TXN082438,ORD028458,2024-01-04,S007,P014,3,86.39,0.0354,47.75
TXN025210,ORD059923,2024-01-04,S005,P029,1,247.55,0.0392,155.87
TXN041307,ORD014053,2024-01-04,S019,P024,2,96.51,0.0145,67.68
TXN092895,ORD022430,2024-01-04,S006,P011,5,222.59,0.0038,151.4
TXN057723,ORD032439,2024-01-04,S020,P027,1,344.91,0.0211,212.9
TXN048111,ORD023596,2024-01-04,S016,P014,5,87.5,0.0326,47.32
TXN081753,ORD044252,2024-01-04,S010,P029,2,254.82,0.0423,155.25
TXN088652,ORD007570,2024-01-04,S011,P007,3,215.54,0.037,135.51
TXN073580,ORD002842,2024-01-04,S025,P027,1,349.25,0.0198,219.44
TXN098928,ORD056230,2024-01-04,S003,P007,1,219.72,0.0104,131.85
TXN003271,ORD015137,2024-01-04,S025,P006,3,154.94,0.0081,92.68
TXN047847,ORD057970,2024-01-04,S019,P004,1,240.56,0.0263,143.71
TXN010839,ORD044252,2024-01-04,S010,P012,6,300.88,0.019,176.73
TXN030354,ORD035751,2024-01-04,S007,P018,1,56.25,0.0328,29.22
TXN046721,ORD032858,2024-01-04,S005,P021,3,111.92,0.0463,70.93
TXN007267,ORD000579,2024-01-04,S005,P019,2,31.93,0.0233,15.05
TXN094568,ORD020715,2024-01-04,S007,P012,4,294.92,0.0259,179.75
TXN010527,ORD000579,2024-01-04,S005,P026,3,164.73,0.0215,115.3
TXN083695,ORD002103,2024-01-04,S015,P027,2,341.97,0.0144,212.92
TXN084780,ORD013495,2024-01-04,S011,P006,5,159.65,0.0389,89.84
TXN021466,ORD064029,2024-01-04,S020,P020,2,40.38,0.0212,18.79
TXN084635,ORD061041,2024-01-04,S007,P004,1,244.79,0.0082,144.43
TXN072954,ORD035444,2024-01-04,S021,P003,2,92.47,0.0367,53.96
TXN011053,ORD044252,2024-01-04,S010,P030,1,157.74,0.0101,106.79
TXN037278,ORD002389,2024-01-04,S023,P012,2,296.53,0.0213,171.9
TXN024689,ORD012315,2024-01-04,S001,P004,2,241.89,0.0227,146.02
TXN010427,ORD059442,2024-01-04,S015,P027,2,346.5,0.0106,210.92
TXN070629,ORD043656,2024-01-04,S015,P029,1,258.28,0.0242,156.12
TXN025522,ORD051173,2024-01-04,S004,P009,1,171.41,0.008,117.6
TXN015566,ORD055594,2024-01-04,S005,P020,2,41.33,0.0547,19.72
TXN073217,ORD050621,2024-01-04,S004,P003,2,90.2,0.0147,55.73
TXN070539,ORD009755,2024-01-04,S023,P012,3,294.33,0.0387,181.01
TXN041011,ORD044879,2024-01-04,S020,P014,2,85.04,0.0,47.79
TXN025821,ORD063801,2024-01-04,S022,P005,3,89.56,0.0296,58.32
TXN077253,ORD032439,2024-01-04,S020,P029,2,254.24,0.0066,155.02
TXN070767,ORD001118,2024-01-04,S023,P027,2,349.18,0.0533,213.21
TXN092301,ORD012062,2024-01-04,S024,P016,1,145.8,0.0321,64.59
TXN012297,ORD018394,2024-01-04,S023,P007,2,221.22,0.0462,127.46
TXN072793,ORD040300,2024-01-04,S011,P018,2,55.47,0.0473,28.74
TXN010370,ORD022383,2024-01-04,S019,P029,2,256.97,0.0423,160.27
TXN088690,ORD038630,2024-01-04,S023,P004,2,241.99,0.0262,146.46
TXN087028,ORD002389,2024-01-04,S023,P023,3,161.02,0.0575,102.69
TXN072768,ORD032048,2024-01-04,S015,P029,2,252.9,0.0207,159.8
TXN033298,ORD034511,2024-01-04,S008,P002,1,264.51,0.0222,161.37
TXN037732,ORD017201,2024-01-04,S012,P017,1,45.54,0.0125,23.67
TXN079451,ORD019060,2024-01-04,S004,P024,2,98.83,0.0261,65.97
TXN024816,ORD008519,2024-01-04,S017,P008,1,149.45,0.0097,102.41
TXN038198,ORD049131,2024-01-04,S016,P022,1,139.86,0.0309,96.99
TXN084122,ORD051403,2024-01-04,S002,P028,1,328.94,0.0158,195.77
TXN080693,ORD032858,2024-01-04,S005,P006,1,156.51,0.004,94.98
TXN036808,ORD059923,2024-01-04,S005,P015,1,60.18,0.0211,29.26
TXN058387,ORD038169,2024-01-04,S005,P006,3,153.29,0.0438,92.12
TXN037861,ORD025391,2024-01-04,S022,P003,2,91.1,0.0703,52.98
TXN037920,ORD046161,2024-01-04,S024,P009,1,173.88,0.1142,116.3
TXN045933,ORD057970,2024-01-04,S019,P013,2,122.98,0.0364,68.83
TXN094946,ORD051925,2024-01-04,S019,P028,2,340.62,0.0103,203.32
TXN082484,ORD034104,2024-01-04,S003,P026,1,168.84,0.0242,116.89
TXN076769,ORD024023,2024-01-04,S024,P009,3,170.33,0.0463,118.27
TXN048572,ORD035444,2024-01-04,S021,P006,1,156.45,0.0227,90.14
TXN002288,ORD000451,2024-01-04,S015,P009,3,169.03,0.0164,116.99
TXN089667,ORD060685,2024-01-04,S017,P025,3,295.1,0.0485,196.41
TXN094937,ORD033977,2024-01-04,S001,P018,1,53.87,0.0467,28.78
TXN038873,ORD025946,2024-01-04,S019,P005,1,91.81,0.0759,57.52
TXN031430,ORD058227,2024-01-04,S004,P026,2,168.38,0.0307,115.64
TXN051893,ORD053735,2024-01-04,S025,P012,5,298.54,0.0316,170.14
TXN051635,ORD030847,2024-01-04,S019,P007,4,218.92,0.0342,132.92
TXN019550,ORD062494,2024-01-04,S004,P018,2,56.44,0.0126,29.42
TXN027516,ORD038169,2024-01-04,S005,P003,1,92.69,0.0501,52.51
TXN051629,ORD038086,2024-01-04,S025,P018,1,55.22,0.0515,28.44
TXN010845,ORD057970,2024-01-04,S019,P012,3,294.75,0.0051,178.36
TXN061121,ORD039864,2024-01-04,S003,P012,2,296.72,0.0069,174.18
TXN049250,ORD050809,2024-01-04,S005,P005,2,89.3,0.0109,57.13
TXN048733,ORD049131,2024-01-04,S016,P011,1,218.75,0.0094,148.17
TXN003236,ORD028458,2024-01-04,S007,P018,3,55.44,0.0106,29.6
TXN031293,ORD009146,2024-01-04,S011,P018,3,56.03,0.0101,28.56
TXN080689,ORD017201,2024-01-04,S012,P004,2,235.26,0.0378,147.43
TXN016016,ORD060685,2024-01-04,S017,P003,2,91.76,0.0521,53.64
TXN051620,ORD028458,2024-01-04,S007,P005,3,89.54,0.0077,56.57
TXN087567,ORD053735,2024-01-04,S025,P016,1,142.08,0.0098,64.59
TXN064873,ORD007733,2024-01-04,S010,P015,1,60.0,0.0189,29.29
TXN072605,ORD039864,2024-01-04,S003,P024,2,95.37,0.0322,70.13
TXN009769,ORD005963,2024-01-04,S004,P026,4,168.03,0.0263,113.8
TXN039833,ORD002103,2024-01-04,S015,P001,1,229.37,0.0486,147.53
TXN099152,ORD037504,2024-01-05,S001,P021,1,110.46,0.0099,71.37
TXN016435,ORD050669,2024-01-05,S024,P004,2,241.52,0.0415,144.39
TXN020116,ORD016629,2024-01-05,S014,P030,3,154.79,0.0276,101.84
TXN032486,ORD017495,2024-01-05,S020,P029,1,253.18,0.0194,161.07
TXN060001,ORD053221,2024-01-05,S007,P027,4,343.4,0.0029,206.53
TXN075435,ORD006980,2024-01-05,S024,P022,1,138.9,0.0207,92.87
TXN006088,ORD045535,2024-01-05,S022,P030,3,155.52,0.0702,101.61
TXN067226,ORD009490,2024-01-05,S001,P004,2,239.45,0.0431,147.54
TXN042943,ORD045144,2024-01-05,S018,P006,1,154.56,0.0703,91.48
TXN095983,ORD007007,2024-01-05,S014,P017,1,46.75,0.0373,23.07
TXN095657,ORD022426,2024-01-05,S001,P022,2,137.95,0.012,93.68
TXN094862,ORD036685,2024-01-05,S012,P017,2,46.26,0.0134,23.06
TXN062222,ORD005932,2024-01-05,S023,P015,2,60.16,0.0355,29.55
TXN008864,ORD019130,2024-01-05,S008,P030,1,155.6,0.0098,103.21
TXN069762,ORD053878,2024-01-05,S010,P023,1,160.65,0.0287,104.53
TXN017245,ORD057457,2024-01-05,S011,P026,2,165.82,0.0385,114.36
TXN015214,ORD018368,2024-01-05,S008,P004,1,244.72,0.0366,149.91
TXN017926,ORD053153,2024-01-05,S021,P026,3,166.45,0.0045,111.97
TXN011718,ORD012835,2024-01-05,S023,P010,3,249.02,0.0252,155.28
TXN012855,ORD005846,2024-01-05,S002,P025,1,296.85,0.0088,193.92
TXN099767,ORD019130,2024-01-05,S008,P009,3,165.56,0.0144,116.98
TXN062722,ORD046009,2024-01-05,S023,P009,3,172.98,0.037,120.92
TXN023532,ORD003960,2024-01-05,S011,P013,3,123.4,0.0157,65.74
TXN057460,ORD046009,2024-01-05,S023,P017,1,46.56,0.0552,22.63
TXN066712,ORD000227,2024-01-05,S010,P022,2,136.26,0.0293,98.5
TXN001321,ORD018592,2024-01-05,S006,P004,3,247.6,0.0376,148.9
TXN057683,ORD029686,2024-01-05,S008,P007,3,219.95,0.0744,131.01
TXN020365,ORD022801,2024-01-05,S001,P014,2,86.5,0.0198,47.74
TXN013275,ORD020726,2024-01-05,S023,P017,3,46.74,0.0306,23.44
TXN053380,ORD022586,2024-01-05,S025,P009,2,170.21,0.06,118.12
TXN084384,ORD033209,2024-01-05,S001,P026,3,167.41,0.0176,110.86
TXN049556,ORD014612,2024-01-05,S016,P026,3,168.54,0.0521,116.15
TXN035177,ORD050086,2024-01-05,S011,P023,1,163.49,0.0068,104.8
TXN098684,ORD061944,2024-01-05,S011,P004,1,243.87,0.038,145.57
TXN043917,ORD011479,2024-01-05,S002,P018,1,55.01,0.0185,28.35
TXN000744,ORD008437,2024-01-05,S015,P015,1,61.57,0.0168,28.79
TXN043891,ORD039215,2024-01-05,S021,P018,1,55.97,0.0184,27.7
TXN017196,ORD036685,2024-01-05,S012,P018,1,54.9,0.0089,28.74
TXN074857,ORD051700,2024-01-05,S019,P004,2,237.31,0.0251,150.17
TXN098404,ORD008304,2024-01-05,S003,P029,2,254.88,0.044,159.53
TXN058564,ORD024896,2024-01-05,S016,P029,2,257.56,0.0266,155.68
TXN031039,ORD014155,2024-01-05,S016,P015,2,61.47,0.048,29.67
TXN005744,ORD008304,2024-01-05,S003,P021,1,109.43,0.0711,70.58
TXN082849,ORD023307,2024-01-05,S006,P004,3,241.32,0.048,150.92
TXN054032,ORD005255,2024-01-05,S008,P003,1,91.55,0.0432,54.39
TXN017540,ORD011264,2024-01-05,S023,P020,2,41.12,0.049,19.11
TXN026271,ORD025827,2024-01-05,S016,P020,1,41.18,0.0141,19.0
TXN062629,ORD044404,2024-01-05,S023,P028,1,334.17,0.0427,198.52
TXN028857,ORD001127,2024-01-05,S016,P023,1,161.58,0.0273,106.27
TXN037613,ORD046887,2024-01-05,S025,P006,2,155.77,0.0153,91.26
TXN090640,ORD063476,2024-01-05,S001,P006,1,152.65,0.0661,91.27
TXN008702,ORD030119,2024-01-05,S005,P023,1,162.94,0.0375,108.58
TXN049642,ORD045144,2024-01-05,S018,P003,2,93.51,0.0628,53.64
TXN075176,ORD054164,2024-01-05,S016,P012,2,289.79,0.0404,171.97
TXN075151,ORD024896,2024-01-05,S016,P003,2,92.18,0.0287,53.16
TXN020394,ORD014584,2024-01-05,S024,P009,5,167.87,0.0449,120.88
TXN069355,ORD024896,2024-01-05,S016,P017,3,46.87,0.0186,22.7
TXN039963,ORD035324,2024-01-05,S012,P006,2,158.6,0.0277,89.2
TXN044008,ORD017088,2024-01-05,S003,P014,2,85.46,0.0268,48.22
TXN024096,ORD033643,2024-01-05,S010,P003,5,92.2,0.029,53.49
TXN069119,ORD031382,2024-01-05,S010,P030,2,154.35,0.0181,104.65
TXN087486,ORD044146,2024-01-05,S024,P016,3,141.62,0.0138,64.83
TXN051201,ORD049874,2024-01-05,S025,P021,2,109.9,0.0393,71.17
TXN080507,ORD047510,2024-01-05,S006,P017,2,46.91,0.0184,23.11
TXN015758,ORD006817,2024-01-05,S005,P016,2,139.37,0.0805,65.64
TXN079575,ORD028992,2024-01-05,S018,P022,3,135.93,0.0329,95.48
TXN075768,ORD012835,2024-01-05,S023,P028,5,329.78,0.0244,195.96
TXN041114,ORD008304,2024-01-05,S003,P018,1,55.65,0.0529,28.48
TXN030322,ORD015571,2024-01-05,S017,P008,2,153.89,0.0301,101.7
TXN008393,ORD030119,2024-01-05,S005,P029,1,252.33,0.0326,156.53
TXN007619,ORD015571,2024-01-05,S017,P026,1,168.62,0.008,113.19
TXN037087,ORD009019,2024-01-05,S006,P015,2,60.08,0.0,29.57
TXN079206,ORD034276,2024-01-05,S018,P013,2,122.07,0.0235,67.11
TXN081327,ORD063476,2024-01-05,S001,P018,1,54.87,0.0167,28.57
TXN093618,ORD004579,2024-01-05,S018,P011,3,223.01,0.0177,146.6
TXN005979,ORD037504,2024-01-05,S001,P013,5,124.49,0.0464,68.61
TXN010012,ORD014612,2024-01-05,S016,P020,1,41.33,0.0358,19.01
TXN057067,ORD017495,2024-01-05,S020,P004,2,238.9,0.0387,143.01
TXN025276,ORD045144,2024-01-05,S018,P015,1,60.51,0.072,29.78
TXN091259,ORD044682,2024-01-05,S025,P016,2,141.78,0.0362,65.36
TXN012671,ORD000227,2024-01-05,S010,P010,2,252.77,0.057,161.79
TXN092040,ORD038435,2024-01-05,S016,P017,1,46.12,0.0357,22.62
TXN000566,ORD009622,2024-01-05,S022,P015,1,60.17,0.0191,28.97
TXN080748,ORD054164,2024-01-05,S016,P012,1,294.05,0.0523,175.39
TXN016557,ORD009490,2024-01-05,S001,P015,6,61.32,0.0313,29.45
TXN046262,ORD016629,2024-01-05,S014,P004,3,241.69,0.0283,143.89
TXN073523,ORD018368,2024-01-05,S008,P025,1,289.31,0.035,201.23
TXN033162,ORD062435,2024-01-05,S011,P008,5,147.98,0.0302,105.45
TXN086965,ORD017217,2024-01-05,S019,P016,1,143.88,0.0478,67.65
TXN013896,ORD011479,2024-01-05,S002,P030,1,153.38,0.0235,104.58
TXN097702,ORD015161,2024-01-05,S012,P005,4,88.82,0.0252,55.85
TXN097045,ORD015892,2024-01-05,S005,P004,2,243.31,0.025,148.19
TXN065166,ORD018592,2024-01-05,S006,P028,2,337.3,0.0093,202.7
TXN060997,ORD005228,2024-01-05,S006,P012,1,294.07,0.0293,174.99
TXN073478,ORD044895,2024-01-05,S019,P018,2,55.59,0.0238,28.9
